Read_fragtion	Genomospecies	MG_1T016	MG_1T034	MG_1T039	MG_1T055	MG_1T072	MG_1T078	MG_1T091	MG_2T009	MG_2T010	MG_2T016	MG_2T048	MG_2T066	MG_2T078	MG_2T084	MG_3T000
100	gsp009	7.99001066860031	2.77805739217555	1.79135137385301	3.96630404301418	57.4790806271101	58.3075279590177	203.727446092347	7.80337401164967	8.59122918983049	9.12507126698137	5.81729185189519	29.1783357939838	29.4634307214623	42.0248741805528	8.92126949874455
1	gsp010	0.164571016944009	0.104563655145936	0.0344001783718816	0.0701260081243642	0.506969300774308	0.312320984950532	0.72909374682539	0.187158016114158	0.224694478783377	0.268348885901365	0.212037463372416	1.27619117982709	1.0312565058901	1.28172624929581	0.250062337806263
5	gsp010	0.811672803697259	0.538006008177137	0.178393254587601	0.321011336905169	2.56987124769284	1.54716471825291	3.63596779279309	0.957552505584016	1.12892276312821	1.32641605769117	1.11694678000493	6.48337143965371	5.2161854012114	6.40930673762842	1.24352748866375
10	gsp010	1.62887460799745	1.04957603695148	0.351161198310744	0.653732154566096	5.11699665024994	3.08425960496961	7.32859055869187	1.91963317664225	2.2422765107188	2.63530602255771	2.24255963650133	12.8361881190078	10.3773029696544	12.8396368179617	2.44376259124738
20	gsp010	3.30375517667656	2.09364127989741	0.707745060141141	1.29071292021948	10.2310633576396	6.14683647177252	14.5980405479394	3.88903078893936	4.48364453861448	5.2983805363558	4.46570866541683	25.7568646128393	20.7955090393117	25.6851010664053	4.93167987524523
30	gsp010	4.91276058192507	3.15704799813184	1.05942554227295	1.95979798592815	15.3275314096788	9.25114602614626	21.9356816325777	5.76344854063567	6.74277481737332	7.98675351301574	6.72902936407522	38.6144446921832	31.2418094719163	38.584919396227	7.3467786856156
40	gsp010	6.57584406708999	4.20434293313561	1.40892255203723	2.60708025547286	20.4913483040818	12.3339203421785	29.254523481893	7.69614983238056	8.99861788178113	10.6253818438006	8.94982525624467	51.4488538419219	41.6465938490726	51.4262003490917	9.83572794066232
50	gsp010	8.20661110576054	5.25028055311115	1.74434902838778	3.27615555822351	25.5243507962748	15.3864381958581	36.4657152620101	9.63482236034023	11.2064847150338	13.2553095319453	11.1831844922008	64.3462311683754	52.080006649366	64.3585330232055	12.2520436905564
60	gsp010	9.85618898975813	6.28179036818226	2.11899884823482	3.90255538829527	30.6574600213466	18.454730878785	43.8270399634813	11.5689709446453	13.467237228006	15.9448052487773	13.4124076641859	77.1239523620421	62.3946137496751	77.1090722947041	14.7403140242253
70	gsp010	11.4663010394912	7.33222264293828	2.46187023973339	4.53046610208624	35.7793310262848	21.5588979467444	51.1567268759722	13.4973245537075	15.6944777279222	18.5579052913913	15.6368132121847	90.1086960250248	72.7137031031694	90.0140721165961	17.1877308642725
80	gsp010	13.118766912016	8.41745432189	2.81831055969455	5.19280179743973	40.8879452535533	24.6368876217566	58.4909018466503	15.4096582041171	17.9757226897741	21.2660437723542	17.9176742523091	102.900143409937	83.2179854795789	102.896456178171	19.6445826797209
90	gsp010	14.7675830214244	9.44664345545386	3.17194363342995	5.84478348001958	45.9848331127872	27.7169145886298	65.7228082489079	17.3382060168846	20.2226941278446	23.8888664018354	20.1447004948764	115.807246225759	93.599482563225	115.751069637596	22.1172011446409
100	gsp010	16.4011894976958	10.5052692267605	3.52485715077305	6.49098021417819	51.114538759603	30.7961061629332	73.0584297205551	19.2713334485538	22.4521991062935	26.5407958393967	22.395165488735	128.684192847446	104.045337066126	128.615757414241	24.5741790869523
