Read_fragtion	Genomospecies	MG_1T016	MG_1T034	MG_1T039	MG_1T055	MG_1T072	MG_1T078	MG_1T091	MG_2T009	MG_2T010	MG_2T016	MG_2T048	MG_2T066	MG_2T078	MG_2T084	MG_3T000
90	gsp002	0.0095390651869896	0.0090136564043111	0.0073431412675555	0.008340387104573	0.0098062274423682	0.0097733363949343	0.0081601204616457	0.0097996324464762	0.0099154612502573	0.0097468243536515	0.0086886947955463	0.0085456602548148	0.0089247050784822	0.0090558211464898	0.0098814988275356
100	gsp002	0.0095559434198963	0.0090226557616262	0.0074106883295827	0.0084445885058862	0.0098329145924399	0.0098096293261248	0.0082174027085455	0.0098223971539266	0.0099262091499307	0.0097630209814016	0.0087081136079431	0.0085625815231567	0.0089323943967446	0.0090582420419225	0.0098991956980053
1	gsp003	0.0070175439642185	0.987938622224251	0.988138965929456	0.989772762739804	0.0031329033828457	0.0021720586331959	0	0.0145515069234625	0.0164312268832357	0.0146063428994265	0.0077633478424765	0.0104167236305107	0.010605793489581	0.0110257669052748	0.0172311830520629
5	gsp003	0.0126122354313552	0.0223703707257906	0.988528586286978	0.0169105689700054	0.00430758718038	0.0044080019200145	0.0032559646126439	0.0143080480082965	0.0137949392162671	0.0131400003598427	0.0105735871307745	0.0116603476847378	0.0119438956973086	0.0124206048900146	0.0127901161243772
10	gsp003	0.0121308540455254	0.010828409254613	0.0090780139814876	0.0097044580861141	0.0046320969181719	0.0048217853345381	0.0038502139160392	0.0132511154031082	0.0127836744681851	0.0128334644599106	0.0111575715725007	0.0126831917191788	0.0127888173703066	0.0131489545432007	0.0122186749690238
20	gsp003	0.0114674544575468	0.0115309803526553	0.0090726039031109	0.0086846595807185	0.0050523173748539	0.0050021772788345	0.0040036859207778	0.0128801723030088	0.0130300790639482	0.0128409091960497	0.011346416797676	0.0131603732793002	0.0133774945586627	0.0136296178804981	0.0128783822821757
30	gsp003	0.0118535472360817	0.0112384678478978	0.0099573916974506	0.0085733963824099	0.0053651741624347	0.0050126068111351	0.0041596285041999	0.0131860057942327	0.0134608736738062	0.0132983509198651	0.0119184351299466	0.0133505234973091	0.0135483876576463	0.01374433490388	0.0133293713635557
40	gsp003	0.0122095121049368	0.0110635518790276	0.0101103692779215	0.0086958608557752	0.0054939477940751	0.0052539372035756	0.0042753895163025	0.0136159415779428	0.0138289702354563	0.0136804009304912	0.0123995821086355	0.0134523557979766	0.0136394057355192	0.0138115385839405	0.0137203951154985
50	gsp003	0.0124587107750522	0.0110072254807609	0.0100615284153471	0.0087486778006667	0.0056895095930597	0.0054301253366334	0.0043315924231703	0.0138561986121145	0.0140584880293733	0.0139165186286571	0.0127129299257419	0.013544341671884	0.0137276395662759	0.013894296566551	0.0139870903041719
60	gsp003	0.0127414376402655	0.0109989209528741	0.0102304739847424	0.0089268027719301	0.0058540974078507	0.0055509795070645	0.0043844612578922	0.0140452261812107	0.0142305167463658	0.0140950263578234	0.0128495314793524	0.0135679858511351	0.0137678185435057	0.0139459057525866	0.0140989558480381
70	gsp003	0.0129426874850035	0.011114682224336	0.0102855284381949	0.0090125068624833	0.0059483694658712	0.0056654572844164	0.0044669287062846	0.0141719075856007	0.0143543585378347	0.0141629342109766	0.0130480172834973	0.0136218386611	0.0138273566143228	0.0140075195054851	0.0142153398914539
80	gsp003	0.0131212445460914	0.0109461265939162	0.0104500535521684	0.0091638752580314	0.0060279838599857	0.0057323325874753	0.0045804002713142	0.0142587388667503	0.0144447352307063	0.0142689416794572	0.0131721468231818	0.0136808791912429	0.0138692596355933	0.014053755697407	0.0142885951524366
90	gsp003	0.0132276897749028	0.0110397589132404	0.0105786615669961	0.0092475287742054	0.0060902515055078	0.005800233813802	0.0046185579697859	0.0143491012010109	0.0145409569572719	0.0143567698297769	0.0132900366919819	0.0137162239658987	0.0139033942503712	0.01408998182957	0.0143465337985559
100	gsp003	0.0133258389712495	0.0110679548394907	0.010597108956308	0.0093489055192773	0.0061714460858616	0.0058563687371812	0.0046891149851101	0.014436885906994	0.0145852155946687	0.0144179881957654	0.0133494847965496	0.0137518145263053	0.013947272423769	0.0141337362506143	0.0143977931401428
1	gsp004	0.0184652064253108	0.0094117650798722	0	0	0.0039591609879003	0.003573365021822	0.0144949443523699	0.0149342307754532	0.0142944444715977	0.0197592591245971	0.0320000007748604	0.013548038995244	0.0135052285868006	0.0140131543249102	0.0056116725459241
